timestamp,device_id,device_name,fault_type,severity,H2,CH4,C2H6,C2H4,C2H2,CO,CO2,load_percent,ambient_temp,oil_temp,hotspot_temp,device_age,current_dp,aging_rate,remaining_life_years
2025-07-15T13:19:16.620746,T001,1号主变,normal,0,121.5,27.6,17.6,48.4,2.6,336.9,3657.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-16T13:19:16.620746,T001,1号主变,normal,0,67.7,19.4,25.5,24.1,3.0,483.2,4370.2,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-17T13:19:16.620746,T001,1号主变,normal,0,99.1,11.3,28.8,22.8,2.6,237.2,3355.2,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-18T13:19:16.620746,T001,1号主变,normal,0,71.2,31.6,11.5,25.6,1.8,213.3,4100.1,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-19T13:19:16.620746,T001,1号主变,normal,0,79.0,17.1,19.4,33.2,1.0,239.1,2114.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-20T13:19:16.620746,T001,1号主变,normal,0,93.1,17.1,17.0,38.4,2.0,410.4,4729.6,40,20,28.8,34.1,10,900.5,0.027,16500.7
2025-07-21T13:19:16.620746,T001,1号主变,normal,0,92.0,15.3,19.5,23.6,0.7,354.3,3637.0,95,38,87.6,108.8,10,200.0,0.277,0.0
2025-07-22T13:19:16.620746,T001,1号主变,normal,0,81.1,39.0,8.3,26.2,2.7,394.4,2690.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-23T13:19:16.620746,T001,1号主变,normal,0,97.5,24.2,16.8,22.5,1.6,260.1,4664.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-24T13:19:16.620746,T001,1号主变,normal,0,86.4,42.4,22.6,39.3,2.8,438.9,2354.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-25T13:19:16.620746,T001,1号主变,normal,0,78.4,23.1,14.6,39.7,2.8,483.6,3887.8,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-26T13:19:16.620746,T001,1号主变,normal,0,93.5,30.2,13.8,40.2,1.6,264.6,4209.9,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-27T13:19:16.620746,T001,1号主变,normal,0,64.7,25.5,18.3,12.2,2.2,330.9,3724.6,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-28T13:19:16.620746,T001,1号主变,normal,0,58.7,17.8,25.9,16.1,1.0,301.6,2352.6,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-29T13:19:16.620746,T001,1号主变,normal,0,58.7,17.6,22.9,29.9,0.1,233.0,3980.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-30T13:19:16.620746,T001,1号主变,normal,0,118.6,25.2,9.5,27.5,2.1,290.3,1911.8,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-07-31T13:19:16.620746,T001,1号主变,normal,0,77.1,22.4,19.7,27.5,1.2,372.2,4363.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-01T13:19:16.620746,T001,1号主变,normal,0,92.7,32.5,31.0,33.1,2.3,487.2,5229.7,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-02T13:19:16.620746,T001,1号主变,normal,0,102.3,18.1,28.3,32.9,1.9,372.1,4400.3,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-03T13:19:16.620746,T001,1号主变,normal,0,52.3,10.9,5.2,25.8,0.7,295.5,4211.9,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-04T13:19:16.620746,T001,1号主变,normal,0,87.6,39.1,9.3,17.1,0.1,478.8,3949.4,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-05T13:19:16.620746,T001,1号主变,normal,0,70.2,15.9,12.4,22.7,0.6,260.4,3540.7,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-06T13:19:16.620746,T001,1号主变,normal,0,75.4,33.9,14.4,24.4,1.2,213.0,4952.7,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-07T13:19:16.620746,T001,1号主变,normal,0,61.5,13.6,21.1,21.3,3.1,292.9,2315.9,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-08T13:19:16.620746,T001,1号主变,normal,0,53.6,23.6,15.1,42.9,2.4,458.4,3844.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-09T13:19:16.620746,T001,1号主变,normal,0,90.5,18.8,12.1,20.2,0.4,430.0,2315.6,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-10T13:19:16.620746,T001,1号主变,normal,0,114.2,20.8,8.4,51.9,2.4,273.8,2171.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-11T13:19:16.620746,T001,1号主变,normal,0,81.5,31.1,11.2,39.9,2.4,499.8,2086.9,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-12T13:19:16.620746,T001,1号主变,normal,0,92.4,13.3,25.2,45.7,1.6,460.2,2452.9,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-13T13:19:16.620746,T001,1号主变,normal,0,91.0,26.0,8.5,25.2,2.1,454.5,2443.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-14T13:19:16.620746,T001,1号主变,normal,0,64.3,15.4,7.2,41.9,0.6,384.2,5087.6,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-15T13:19:16.620746,T001,1号主变,normal,0,87.7,38.4,8.2,37.0,2.5,461.0,2014.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-16T13:19:16.620746,T001,1号主变,normal,0,58.3,11.7,8.7,32.8,1.1,452.0,3164.9,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-17T13:19:16.620746,T001,1号主变,normal,0,94.3,12.9,26.3,25.3,0.8,349.6,4123.8,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-18T13:19:16.620746,T001,1号主变,normal,0,74.2,11.6,23.0,14.2,1.3,350.2,4441.6,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-19T13:19:16.620746,T001,1号主变,normal,0,88.3,13.4,17.3,52.4,0.6,240.8,4077.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-20T13:19:16.620746,T001,1号主变,normal,0,85.7,36.0,24.3,20.9,1.6,214.7,3995.2,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-21T13:19:16.620746,T001,1号主变,normal,0,114.5,15.8,21.7,23.1,2.7,514.7,4651.3,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-22T13:19:16.620746,T001,1号主变,normal,0,64.7,9.5,18.2,48.0,2.6,300.1,4703.7,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-23T13:19:16.620746,T001,1号主变,normal,0,116.1,18.3,20.7,18.9,0.2,305.1,2484.0,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-24T13:19:16.620746,T001,1号主变,normal,0,108.0,24.1,21.7,14.1,0.3,352.3,2679.2,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-25T13:19:16.620746,T001,1号主变,normal,0,101.1,13.3,26.9,22.9,1.2,232.3,4037.5,85,25,64.7,82.5,10,418.4,0.159,14.0
2025-08-26T13:19:16.620746,T001,1号主变,high_energy_discharge,3,757.0,92.8,12.4,108.5,131.6,852.7,7693.8,85,25,67.0,86.2,10,364.3,0.174,7.1
2025-08-27T13:19:16.620746,T001,1号主变,high_energy_discharge,3,382.7,110.7,38.0,78.7,97.4,425.1,5520.9,40,20,31.1,37.9,10,877.4,0.034,9449.7
2025-08-28T13:19:16.620746,T001,1号主变,high_energy_discharge,3,676.3,41.6,31.0,128.8,166.9,642.4,6301.2,85,25,67.0,86.2,10,364.3,0.174,7.1
2025-08-29T13:19:16.620746,T001,1号主变,high_energy_discharge,3,885.6,42.7,20.2,137.2,135.0,643.4,7367.7,85,25,67.0,86.2,10,364.3,0.174,7.1
2025-08-30T13:19:16.620746,T001,1号主变,high_energy_discharge,3,667.7,105.8,34.0,43.4,59.7,497.9,7330.6,85,25,67.0,86.2,10,364.3,0.174,7.1
